episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/sample_time_ms,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths,info/learner/default_policy/num_grad_updates_lifetime,info/learner/default_policy/diff_num_grad_updates_vs_sampler_policy,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
0.10356490703851177,0.023302622841965822,0.07097996901283662,1961.2,0,0,0,0,0,11000,11000,11000,11000,1000,1000,44.175899812023786,44.175899812023786,11000,1000,11000,False,5,11,default,2026-09-20_21-09-40,1789918780,22.63706922531128,496.24568462371826,46,sandbox,127.0.0.1,496.24568462371826,11,11000,11000,11000,11000,0.10356490703851177,0.023302622841965822,0.07097996901283662,1961.2,0,0,"[0.09427567507746634, 0.062174911465248395, 0.07158172864099079, 0.10356490703851177, 0.023302622841965822]","[1945, 1999, 1945, 1972, 1945]",27204.657,13844.566,845.001,1183.43,12511.641,79.926,0.005,11000,11000,11000,11000,9.78064516129032,59.412903225806446,"[0.09427567507746634, 0.062174911465248395, 0.07158172864099079, 0.10356490703851177, 0.023302622841965822]","[1945, 1999, 1945, 1972, 1945]",2205.5,104.5,0.0017578125000000005,5.000000000000001e-05,10.033659662519183,0.03365990027253117,10.0,0.06322690418788365,1.5561757652321372e-24,2.2940418436092975e-22,0.009999999999999998
0.10356490703851177,0.023302622841965822,0.0681072008263235,1952.5,1,0,0,0,0,12000,12000,12000,12000,1000,1000,34.50227916526462,34.50227916526462,12000,1000,12000,False,6,12,default,2026-09-20_21-10-43,1789918843,63.275412797927856,559.5210974216461,46,sandbox,127.0.0.1,559.5210974216461,12,12000,12000,12000,12000,0.10356490703851177,0.023302622841965822,0.0681072008263235,1952.5,1,0,"[0.09427567507746634, 0.062174911465248395, 0.07158172864099079, 0.10356490703851177, 0.023302622841965822, 0.05374335989375791]","[1945, 1999, 1945, 1972, 1945, 1909]",26837.125,13606.259,830.852,1203.584,12396.593,80.667,0.005,12000,12000,12000,12000,8.492134831460673,59.43370786516854,"[0.09427567507746634, 0.062174911465248395, 0.07158172864099079, 0.10356490703851177, 0.023302622841965822, 0.05374335989375791]","[1945, 1999, 1945, 1972, 1945, 1909]",2415.5,104.5,0.0008789062500000002,5.000000000000001e-05,10.032079696655273,0.03207981267145702,10.0,0.026592816625322615,1.0353434814593153e-24,2.3926301995402835e-22,0.009999999999999998
0.10356490703851177,0.023302622841965822,0.0681072008263235,1952.5,0,0,0,0,0,13000,13000,13000,13000,1000,1000,43.48024808234541,43.48024808234541,13000,1000,13000,False,6,13,default,2026-09-20_21-11-06,1789918866,22.999227285385132,582.5203247070312,46,sandbox,127.0.0.1,582.5203247070312,13,13000,13000,13000,13000,0.10356490703851177,0.023302622841965822,0.0681072008263235,1952.5,0,0,"[0.09427567507746634, 0.062174911465248395, 0.07158172864099079, 0.10356490703851177, 0.023302622841965822, 0.05374335989375791]","[1945, 1999, 1945, 1972, 1945, 1909]",26780.494,13682.382,820.922,1218.143,12273.742,81.475,0.005,13000,13000,13000,13000,8.234375,58.6625,"[0.09427567507746634, 0.062174911465248395, 0.07158172864099079, 0.10356490703851177, 0.023302622841965822, 0.05374335989375791]","[1945, 1999, 1945, 1972, 1945, 1909]",2625.5,104.5,0.0004394531250000001,5.000000000000001e-05,10.027698244367327,0.027698304105017866,10.0,0.10524459396089826,1.2837246838982642e-24,2.410705914902581e-22,0.009999999999999998
0.10356490703851177,0.023302622841965822,0.07060152248150174,1951.4285714285713,1,0,0,0,0,14000,14000,14000,14000,1000,1000,36.00645888794377,36.00645888794377,14000,1000,14000,False,7,14,default,2026-09-20_21-12-08,1789918928,61.6294481754303,644.1497728824615,46,sandbox,127.0.0.1,644.1497728824615,14,14000,14000,14000,14000,0.10356490703851177,0.023302622841965822,0.07060152248150174,1951.4285714285713,1,0,"[0.09427567507746634, 0.062174911465248395, 0.07158172864099079, 0.10356490703851177, 0.023302622841965822, 0.05374335989375791, 0.08556745241257116]","[1945, 1999, 1945, 1972, 1945, 1909, 1945]",26328.563,13361.698,816.652,1224.512,12146.778,82.326,0.005,14000,14000,14000,14000,8.245977011494253,59.11609195402299,"[0.09427567507746634, 0.062174911465248395, 0.07158172864099079, 0.10356490703851177, 0.023302622841965822, 0.05374335989375791, 0.08556745241257116]","[1945, 1999, 1945, 1972, 1945, 1909, 1945]",2835.5,104.5,0.00021972656250000006,5.000000000000001e-05,10.026087897164482,0.026087979786098003,10.0,0.19760979924883162,1.009392746864316e-24,2.5004488230888664e-22,0.009999999999999998
0.10356490703851177,0.023302622841965822,0.07060152248150174,1951.4285714285713,0,0,0,0,0,15000,15000,15000,15000,1000,1000,42.46446971654338,42.46446971654338,15000,1000,15000,False,7,15,default,2026-09-20_21-12-31,1789918951,23.549378156661987,667.6991510391235,46,sandbox,127.0.0.1,667.6991510391235,15,15000,15000,15000,15000,0.10356490703851177,0.023302622841965822,0.07060152248150174,1951.4285714285713,0,0,"[0.09427567507746634, 0.062174911465248395, 0.07158172864099079, 0.10356490703851177, 0.023302622841965822, 0.05374335989375791, 0.08556745241257116]","[1945, 1999, 1945, 1972, 1945, 1909, 1945]",26448.267,13505.327,814.012,1228.483,12125.636,82.47,0.005,15000,15000,15000,15000,8.338709677419354,58.632258064516144,"[0.09427567507746634, 0.062174911465248395, 0.07158172864099079, 0.10356490703851177, 0.023302622841965822, 0.05374335989375791, 0.08556745241257116]","[1945, 1999, 1945, 1972, 1945, 1909, 1945]",3045.5,104.5,0.00010986328125000003,5.000000000000001e-05,10.022869655064174,0.022869826161435673,10.0,0.04290306568145752,1.0894577336620625e-24,2.413716712987884e-22,0.009999999999999998
0.10356490703851177,0.023302622841965822,0.066423541943337,1950.625,1,0,0,0,0,16000,16000,16000,16000,1000,1000,36.08669733222829,36.08669733222829,16000,1000,16000,False,8,16,default,2026-09-20_21-13-33,1789919013,61.59596800804138,729.2951190471649,46,sandbox,127.0.0.1,729.2951190471649,16,16000,16000,16000,16000,0.10356490703851177,0.023302622841965822,0.066423541943337,1950.625,1,0,"[0.09427567507746634, 0.062174911465248395, 0.07158172864099079, 0.10356490703851177, 0.023302622841965822, 0.05374335989375791, 0.08556745241257116, 0.037177678176183754]","[1945, 1999, 1945, 1972, 1945, 1909, 1945, 1945]",26167.279,13294.251,811.749,1231.909,12058.036,82.932,0.005,16000,16000,16000,16000,8.30681818181818,59.18295454545455,"[0.09427567507746634, 0.062174911465248395, 0.07158172864099079, 0.10356490703851177, 0.023302622841965822, 0.05374335989375791, 0.08556745241257116, 0.037177678176183754]","[1945, 1999, 1945, 1972, 1945, 1909, 1945, 1945]",3255.5,104.5,5.4931640625000015e-05,5.000000000000001e-05,10.02082211630685,0.02082193802509989,10.0,0.03719932692391532,8.681696279730851e-25,2.442158295049169e-22,0.009999999999999998
0.10356490703851177,0.023302622841965822,0.066423541943337,1950.625,0,0,0,0,0,17000,17000,17000,17000,1000,1000,41.502900905835595,41.502900905835595,17000,1000,17000,False,8,17,default,2026-09-20_21-13-57,1789919037,24.09506130218506,753.39018034935,46,sandbox,127.0.0.1,753.39018034935,17,17000,17000,17000,17000,0.10356490703851177,0.023302622841965822,0.066423541943337,1950.625,0,0,"[0.09427567507746634, 0.062174911465248395, 0.07158172864099079, 0.10356490703851177, 0.023302622841965822, 0.05374335989375791, 0.08556745241257116, 0.037177678176183754]","[1945, 1999, 1945, 1972, 1945, 1909, 1945, 1945]",26337.32,13421.277,810.808,1233.337,12102.044,82.631,0.004,17000,17000,17000,17000,9.712121212121213,58.53636363636364,"[0.09427567507746634, 0.062174911465248395, 0.07158172864099079, 0.10356490703851177, 0.023302622841965822, 0.05374335989375791, 0.08556745241257116, 0.037177678176183754]","[1945, 1999, 1945, 1972, 1945, 1909, 1945, 1945]",3465.5,104.5,2.7465820312500007e-05,5.000000000000001e-05,10.020017215183803,0.02001697357211794,10.0,0.04463831867490496,8.576295235938094e-25,2.544292756552411e-22,0.009999999999999998
0.10356490703851177,0.023302622841965822,0.061902851556735375,1950.0,1,0,0,0,0,18000,18000,18000,18000,1000,1000,34.124292117688185,34.124292117688185,18000,1000,18000,False,9,18,default,2026-09-20_21-15-04,1789919104,66.84354257583618,820.2337229251862,46,sandbox,127.0.0.1,820.2337229251862,18,18000,18000,18000,18000,0.10356490703851177,0.023302622841965822,0.061902851556735375,1950.0,1,0,"[0.09427567507746634, 0.062174911465248395, 0.07158172864099079, 0.10356490703851177, 0.023302622841965822, 0.05374335989375791, 0.08556745241257116, 0.037177678176183754, 0.02573732846392239]","[1945, 1999, 1945, 1972, 1945, 1909, 1945, 1945, 1945]",26291.655,13306.906,808.516,1236.833,12173.009,82.149,0.004,18000,18000,18000,18000,16.069148936170215,61.69574468085106,"[0.09427567507746634, 0.062174911465248395, 0.07158172864099079, 0.10356490703851177, 0.023302622841965822, 0.05374335989375791, 0.08556745241257116, 0.037177678176183754, 0.02573732846392239]","[1945, 1999, 1945, 1972, 1945, 1909, 1945, 1945, 1945]",3675.5,104.5,1.3732910156250004e-05,5.000000000000001e-05,10.026148932320732,0.026148900921855654,10.0,0.2932424119540623,1.026331006223e-24,2.4498546203826758e-22,0.009999999999999998
0.10356490703851177,0.023302622841965822,0.061902851556735375,1950.0,0,0,0,0,0,19000,19000,19000,19000,1000,1000,38.37958109774446,38.37958109774446,19000,1000,19000,False,9,19,default,2026-09-20_21-15-30,1789919130,26.055826902389526,846.2895498275757,46,sandbox,127.0.0.1,846.2895498275757,19,19000,19000,19000,19000,0.10356490703851177,0.023302622841965822,0.061902851556735375,1950.0,0,0,"[0.09427567507746634, 0.062174911465248395, 0.07158172864099079, 0.10356490703851177, 0.023302622841965822, 0.05374335989375791, 0.08556745241257116, 0.037177678176183754, 0.02573732846392239]","[1945, 1999, 1945, 1972, 1945, 1909, 1945, 1945, 1945]",26388.6,13338.318,811.303,1232.584,12235.75,81.728,0.004,19000,19000,19000,19000,14.152777777777779,60.26944444444445,"[0.09427567507746634, 0.062174911465248395, 0.07158172864099079, 0.10356490703851177, 0.023302622841965822, 0.05374335989375791, 0.08556745241257116, 0.037177678176183754, 0.02573732846392239]","[1945, 1999, 1945, 1972, 1945, 1909, 1945, 1945, 1945]",3885.5,104.5,6.866455078125002e-06,5.000000000000001e-05,10.028953552246094,0.028953447937965393,10.0,0.02719782931464059,7.308806889392151e-25,2.569666814667643e-22,0.009999999999999998
0.10356490703851177,0.023302622841965822,0.061499142319609824,1949.5,1,0,0,0,0,20000,20000,20000,20000,1000,1000,33.78568310831597,33.78568310831597,20000,1000,20000,False,10,20,default,2026-09-20_21-16-36,1789919196,65.94799017906189,912.2375400066376,46,sandbox,127.0.0.1,912.2375400066376,20,20000,20000,20000,20000,0.10356490703851177,0.023302622841965822,0.061499142319609824,1949.5,1,0,"[0.09427567507746634, 0.062174911465248395, 0.07158172864099079, 0.10356490703851177, 0.023302622841965822, 0.05374335989375791, 0.08556745241257116, 0.037177678176183754, 0.02573732846392239, 0.057865759185479836]","[1945, 1999, 1945, 1972, 1945, 1909, 1945, 1945, 1945, 1945]",26270.512,13208.557,806.701,1239.617,12251.976,81.619,0.004,20000,20000,20000,20000,13.25531914893617,60.18510638297873,"[0.09427567507746634, 0.062174911465248395, 0.07158172864099079, 0.10356490703851177, 0.023302622841965822, 0.05374335989375791, 0.08556745241257116, 0.037177678176183754, 0.02573732846392239, 0.057865759185479836]","[1945, 1999, 1945, 1972, 1945, 1909, 1945, 1945, 1945, 1945]",4095.5,104.5,3.433227539062501e-06,5.000000000000001e-05,10.02769102369036,0.02769094173397337,10.0,0.09384171451841082,8.67491852065781e-25,2.4636254090907675e-22,0.009999999999999998
0.10356490703851177,0.023302622841965822,0.061499142319609824,1949.5,0,0,0,0,0,21000,21000,21000,21000,1000,1000,38.9901908106149,38.9901908106149,21000,1000,21000,False,10,21,default,2026-09-20_21-17-02,1789919222,25.647838592529297,937.8853785991669,46,sandbox,127.0.0.1,937.8853785991669,21,21000,21000,21000,21000,0.10356490703851177,0.023302622841965822,0.061499142319609824,1949.5,0,0,"[0.09427567507746634, 0.062174911465248395, 0.07158172864099079, 0.10356490703851177, 0.023302622841965822, 0.05374335989375791, 0.08556745241257116, 0.037177678176183754, 0.02573732846392239, 0.057865759185479836]","[1945, 1999, 1945, 1972, 1945, 1909, 1945, 1945, 1945, 1945]",26571.581,13399.458,806.141,1240.477,12362.712,80.888,0.005,21000,21000,21000,21000,13.149999999999999,60.12222222222221,"[0.09427567507746634, 0.062174911465248395, 0.07158172864099079, 0.10356490703851177, 0.023302622841965822, 0.05374335989375791, 0.08556745241257116, 0.037177678176183754, 0.02573732846392239, 0.057865759185479836]","[1945, 1999, 1945, 1972, 1945, 1909, 1945, 1945, 1945, 1945]",4305.5,104.5,1.7166137695312505e-06,5.000000000000001e-05,10.025282314845494,0.025282504303114756,10.0,0.14186877012252808,9.00925647251997e-25,2.6430894438868007e-22,0.009999999999999998
0.10356490703851177,0.023302622841965822,0.0589818755281897,1949.090909090909,1,0,0,0,0,22000,22000,22000,22000,1000,1000,33.88888164405624,33.88888164405624,22000,1000,22000,False,11,22,default,2026-09-20_21-18-08,1789919288,66.0593729019165,1003.9447515010834,46,sandbox,127.0.0.1,1003.9447515010834,22,22000,22000,22000,22000,0.10356490703851177,0.023302622841965822,0.0589818755281897,1949.090909090909,1,0,"[0.09427567507746634, 0.062174911465248395, 0.07158172864099079, 0.10356490703851177, 0.023302622841965822, 0.05374335989375791, 0.08556745241257116, 0.037177678176183754, 0.02573732846392239, 0.057865759185479836, 0.03380920761398855]","[1945, 1999, 1945, 1972, 1945, 1909, 1945, 1945, 1945, 1945, 1945]",26624.041,13343.731,808.988,1236.113,12468.039,80.205,0.005,22000,22000,22000,22000,13.256989247311832,60.25483870967743,"[0.09427567507746634, 0.062174911465248395, 0.07158172864099079, 0.10356490703851177, 0.023302622841965822, 0.05374335989375791, 0.08556745241257116, 0.037177678176183754, 0.02573732846392239, 0.057865759185479836, 0.03380920761398855]","[1945, 1999, 1945, 1972, 1945, 1909, 1945, 1945, 1945, 1945, 1945]",4515.5,104.5,8.583068847656252e-07,5.000000000000001e-05,10.029088292803083,0.02908844527389322,10.0,0.2340368458202907,9.890452842357006e-25,2.5632955592816306e-22,0.009999999999999998
0.10356490703851177,0.023302622841965822,0.0589818755281897,1949.090909090909,0,0,0,0,0,23000,23000,23000,23000,1000,1000,39.016496484188465,39.016496484188465,23000,1000,23000,False,11,23,default,2026-09-20_21-18-34,1789919314,25.630524158477783,1029.5752756595612,46,sandbox,127.0.0.1,1029.5752756595612,23,23000,23000,23000,23000,0.10356490703851177,0.023302622841965822,0.0589818755281897,1949.090909090909,0,0,"[0.09427567507746634, 0.062174911465248395, 0.07158172864099079, 0.10356490703851177, 0.023302622841965822, 0.05374335989375791, 0.08556745241257116, 0.037177678176183754, 0.02573732846392239, 0.057865759185479836, 0.03380920761398855]","[1945, 1999, 1945, 1972, 1945, 1909, 1945, 1945, 1945, 1945, 1945]",26887.164,13492.922,809.063,1235.998,12581.879,79.479,0.005,23000,23000,23000,23000,13.033333333333333,59.74722222222223,"[0.09427567507746634, 0.062174911465248395, 0.07158172864099079, 0.10356490703851177, 0.023302622841965822, 0.05374335989375791, 0.08556745241257116, 0.037177678176183754, 0.02573732846392239, 0.057865759185479836, 0.03380920761398855]","[1945, 1999, 1945, 1972, 1945, 1909, 1945, 1945, 1945, 1945, 1945]",4725.5,104.5,4.291534423828126e-07,5.000000000000001e-05,10.025548662458148,0.025548512382166728,10.0,0.04562150580542428,8.150907134480349e-25,2.4223048207819716e-22,0.009999999999999998
